"geneName","teName","pvalue","coef","padj","pair","kznf_age","te_age","count","repFamily"
"ZNF552","Charlie12",0.00928181012459062,-0.530042356439511,0.0868794309161096,"ZNF552-Charlie12","young","old","young-old","hAT-Charlie"
"ZNF552","Charlie15a",0.0366250301413848,-0.437913524291615,0.184068564006071,"ZNF552-Charlie15a","young","old","young-old","hAT-Charlie"
"ZNF552","HERVK-int",0.0289352994107621,-0.455532567586019,0.16159844890138,"ZNF552-HERVK-int","young","old","young-old","ERVK"
"ZNF552","HUERS-P3b-int",0.0070786730212383,-0.545649232902078,0.0747941791471405,"ZNF552-HUERS-P3b-int","young","old","young-old","ERV1"
"ZNF552","Kanga1c",0.00261029336165187,-0.597437901924745,0.043218300277369,"ZNF552-Kanga1c","young","old","young-old","TcMar-Tc2"
"ZNF552","Kanga1d",0.039526642932278,-0.432024756636293,0.192063331006636,"ZNF552-Kanga1d","young","old","young-old","TcMar-Tc2"
"ZNF552","L1MC5",0.00362036589595755,-0.581361830637998,0.0515985939743725,"ZNF552-L1MC5","young","old","young-old","L1"
"ZNF552","LTR16C",0.0105611741840078,-0.522343046785532,0.0932158456421725,"ZNF552-LTR16C","young","old","young-old","ERVL"
"ZNF552","LTR17",0.0125956074129618,-0.511550886502376,0.102411305223903,"ZNF552-LTR17","young","young","young-young","ERV1"
"ZNF552","LTR22",0.0025600569113549,-0.598367422758593,0.0427549778937115,"ZNF552-LTR22","young","young","young-young","ERVK"
"ZNF552","LTR72",0.0403689149195957,-0.430379221824868,0.194264203818066,"ZNF552-LTR72","young","old","young-old","ERV1"
"ZNF552","LTR72B",0.0136575835601625,-0.50647597620651,0.106934054314936,"ZNF552-LTR72B","young","old","young-old","ERV1"
"ZNF552","LTR86A1",0.00595234347017462,-0.555260599503393,0.0679960864789065,"ZNF552-LTR86A1","young","old","young-old","ERVL"
"ZNF552","MADE2",0.00030061515129369,-0.68614754533229,0.013163756788928,"ZNF552-MADE2","young","old","young-old","TcMar-Mariner"
"ZNF552","MER101",0.0418383434868141,-0.427571835247474,0.197966516780405,"ZNF552-MER101","young","old","young-old","ERV1"
"ZNF552","MER103C",0.0100194794987119,-0.525503630238095,0.0905586658434695,"ZNF552-MER103C","young","old","young-old","hAT-Charlie"
"ZNF552","MER104",0.0247940055629366,-0.466628951036736,0.148383035991659,"ZNF552-MER104","young","old","young-old","TcMar-Tc2"
"ZNF552","MER107",0.00305232638685778,-0.589852159107862,0.047023515815049,"ZNF552-MER107","young","young","young-young","hAT-Charlie"
"ZNF552","MER34B",0.0390613250290405,-0.432945688810111,0.19080879588969,"ZNF552-MER34B","young","old","young-old","ERV1"
"ZNF552","MER70C",0.0249464620056696,-0.466195066211225,0.14887036771247,"ZNF552-MER70C","young","old","young-old","ERVL"
"ZNF552","MER76-int",0.0200617946649863,-0.481302842862696,0.132044973107088,"ZNF552-MER76-int","young","old","young-old","ERVL"
"ZNF552","MER94B",0.000163375340897025,-0.706724932205418,0.00949768497156281,"ZNF552-MER94B","young","old","young-old","hAT-Blackjack"
"ZNF552","MLT1G-int",0.0238964525756107,-0.469227643404137,0.145457842406939,"ZNF552-MLT1G-int","young","old","young-old","ERVL-MaLR"
"ZNF552","MLT1J",0.0329332410100942,-0.445963514413723,0.173569675888349,"ZNF552-MLT1J","young","old","young-old","ERVL-MaLR"
"ZNF552","MLT2A2",0.00961224427453918,-0.527973781932468,0.0884898597148197,"ZNF552-MLT2A2","young","old","young-old","ERVL"
"ZNF552","MLT2C1",0.0257792250556876,-0.463861865253009,0.15162080372221,"ZNF552-MLT2C1","young","old","young-old","ERVL"
"ZNF552","MLT2C2",0.000815060564135652,-0.64859816697417,0.0227359691483041,"ZNF552-MLT2C2","young","old","young-old","ERVL"
"ZNF552","MamGypLTR1c",0.00309529876231215,-0.589165216346584,0.0473453394054857,"ZNF552-MamGypLTR1c","young","old","young-old","Gypsy"
"ZNF552","MamGypLTR2b",0.000580581933526512,-0.66195533137438,0.0188480668253834,"ZNF552-MamGypLTR2b","young","old","young-old","Gypsy"
"ZNF552","MamRep137",0.0090771339644616,-0.531354360123643,0.0858111203167708,"ZNF552-MamRep137","young","old","young-old","TcMar-Tigger"
"ZNF552","MamRep1527",0.00367763080719674,-0.580569565774233,0.0520405825843257,"ZNF552-MamRep1527","young","old","young-old","LTR"
"ZNF552","MamRep434",0.00470123232966602,-0.56791042152628,0.0597286723078394,"ZNF552-MamRep434","young","old","young-old","TcMar-Tigger"
"ZNF552","Plat_L3",0.00380595526205615,-0.578831182002211,0.0529855023136247,"ZNF552-Plat_L3","young","old","young-old","CR1"
"ZNF552","Tigger3c",0.00127883817032569,-0.62983356347107,0.0291391087643587,"ZNF552-Tigger3c","young","old","young-old","TcMar-Tigger"
"ZNF552","X7A_LINE",0.0249811111193799,-0.4660967527841,0.148976884217243,"ZNF552-X7A_LINE","young","old","young-old","CR1"
"ZNF154","AluYb8",0.0431137864266013,-0.425197037935583,0.201124038213779,"ZNF154-AluYb8","old","young","old-young","Alu"
"ZNF154","AluYd8",0.0274796854514716,-0.459278971963217,0.15711825587231,"ZNF154-AluYd8","old","young","old-young","Alu"
"ZNF154","L1M3b",0.0349104621278321,-0.441568291970825,0.179234783068681,"ZNF154-L1M3b","old","old","old-old","L1"
"ZNF154","L1MEc",0.0403231961633657,-0.430467846452,0.194148363423179,"ZNF154-L1MEc","old","old","old-old","L1"
"ZNF154","Ricksha",0.0204528485657168,-0.479990145252432,0.133461405404539,"ZNF154-Ricksha","old","old","old-old","MULE-MuDR"
"ZNF571","Charlie10",0.0395004461173104,-0.432076376966275,0.192003180441196,"ZNF571-Charlie10","old","old","old-old","hAT-Charlie"
"ZNF571","Cheshire",0.0244616849297242,-0.467582186353493,0.147304227962177,"ZNF571-Cheshire","old","old","old-old","hAT-Charlie"
"ZNF571","Kanga11a",0.0497699431649131,-0.413624892858287,0.217865162257497,"ZNF571-Kanga11a","old","old","old-old","TcMar-Tc2"
"ZNF571","LTR25-int",0.0292906937103933,-0.454640756322487,0.162669110413862,"ZNF571-LTR25-int","old","young","old-young","ERV1"
"ZNF571","LTR68",0.0300378379399949,-0.452793649071362,0.164977224513528,"ZNF571-LTR68","old","old","old-old","ERV1"
"ZNF571","LTR72",0.040112797696746,-0.43087671830702,0.193612547744166,"ZNF571-LTR72","old","old","old-old","ERV1"
"ZSCAN4","MLT1F2-int",0.0192297537898772,-0.484166145353977,0.129111767859813,"ZSCAN4-MLT1F2-int","old","old","old-old","ERVL-MaLR"
"ZSCAN4","PABL_B",0.0457391391998341,-0.420476723045514,0.207869511534977,"ZSCAN4-PABL_B","old","old","old-old","ERV1"
"ZSCAN4","Tigger4b",0.045231266461047,-0.421373047639015,0.206592635739038,"ZSCAN4-Tigger4b","old","old","old-old","TcMar-Tigger"
"ZNF792","AluSc5",0.0408283420049994,-0.429492979369143,0.195371498153859,"ZNF792-AluSc5","old","old","old-old","Alu"
"ZNF792","AluYa5",0.036588874623569,-0.437989185129512,0.183981435168012,"ZNF792-AluYa5","old","young","old-young","Alu"
"ZNF792","AluYd8",0.0112046252790727,-0.518757663117381,0.0961659661624147,"ZNF792-AluYd8","old","young","old-young","Alu"
"ZNF792","MER83C",0.00984637965951119,-0.526543288986676,0.0896336485337409,"ZNF792-MER83C","old","old","old-old","ERV1"
"ZNF746","AluYa5",0.00421942529350943,-0.573546259944813,0.05616588015217,"ZNF746-AluYa5","old","young","old-young","Alu"
"ZNF746","L1MEd",0.00465611933029321,-0.568417026327707,0.0593605009469755,"ZNF746-L1MEd","old","old","old-old","L1"
"ZNF678","L1P",0.00183680719258784,-0.613828230364894,0.0355748502333576,"ZNF678-L1P","young","old","young-old","L1"
"ZNF875","L1MA5A",0.0209773919251948,-0.478260798077992,0.135277896163066,"ZNF875-L1MA5A","old","old","old-old","L1"
"ZNF875","L1MB1",0.00861150333819165,-0.53443271850617,0.0833029233423227,"ZNF875-L1MB1","old","old","old-old","L1"
"ZNF101","Kanga2_a",0.0357952085403141,-0.439665102250537,0.181781512286916,"ZNF101-Kanga2_a","young","old","young-old","TcMar-Tc2"
"ZNF708","HAL1b",0.0373251459921148,-0.436459910116073,0.186042062260041,"ZNF708-HAL1b","young","old","young-old","L1"
"ZNF721","L1M2",0.0489595079854874,-0.414966912067094,0.215883265015567,"ZNF721-L1M2","young","old","young-old","L1"
"ZNF721","L1P3",0.0360135831055143,-0.439201078342953,0.182380366098184,"ZNF721-L1P3","young","old","young-old","L1"
"ZNF721","L1PB4",0.0215030677009516,-0.476562362216659,0.13725261034471,"ZNF721-L1PB4","young","old","young-old","L1"
"ZNF721","L1PB",0.0365811562496714,-0.438005344620638,0.18396700660743,"ZNF721-L1PB","young","old","young-old","L1"
"ZNF721","L1PBa1",0.027890528343474,-0.458205828730139,0.15839302957957,"ZNF721-L1PBa1","young","old","young-old","L1"
"ZNF662","L1MA5A",0.000164676350963626,-0.706467754518751,0.00953667697698019,"ZNF662-L1MA5A","old","old","old-old","L1"
"ZNF320","L1M3b",0.0333549564872146,-0.445008880503517,0.174746165212396,"ZNF320-L1M3b","young","old","young-old","L1"
"ZNF320","L1MA5A",0.000321889993145986,-0.683734019001538,0.0136516544638403,"ZNF320-L1MA5A","young","old","young-old","L1"
"ZNF530","L1PBa1",0.0486822654443587,-0.415429966933538,0.215182059268385,"ZNF530-L1PBa1","young","old","young-old","L1"
"ZNF530","Tigger1a_Mars",0.00220808769215384,-0.605351652794428,0.0393672052507725,"ZNF530-Tigger1a_Mars","young","old","young-old","TcMar-Tigger"
"ZNF730","FLAM_C",0.0176876770411083,-0.489749204184831,0.123209519575751,"ZNF730-FLAM_C","young","old","young-old","Alu"
"ZNF730","LOR1a",0.0478809832444674,-0.416779907945471,0.21318792961952,"ZNF730-LOR1a","young","old","young-old","ERV1"
"ZNF730","LTR10A",0.0127653003896977,-0.510717015678682,0.103128418764586,"ZNF730-LTR10A","young","young","young-young","ERV1"
"ZNF730","LTR10C",0.0247100968895359,-0.46686866496907,0.148090094396997,"ZNF730-LTR10C","young","young","young-young","ERV1"
"ZNF730","LTR21B",0.0141243362019936,-0.504347089460775,0.108974019678694,"ZNF730-LTR21B","young","young","young-young","ERV1"
"ZNF730","LTR32",0.02391442450132,-0.469174846691244,0.14551533750355,"ZNF730-LTR32","young","young","young-young","ERVL"
"ZNF730","LTR45B",0.015018727571897,-0.500423315204603,0.112653449454765,"ZNF730-LTR45B","young","old","young-old","ERV1"
"ZNF730","LTR46",0.0447699061437762,-0.422194118840973,0.205397751086562,"ZNF730-LTR46","young","old","young-old","ERV1"
"ZNF730","LTR6B",0.0358498680392547,-0.439548747099154,0.181936903952223,"ZNF730-LTR6B","young","young","young-young","ERV1"
"ZNF730","MER31B",0.000767156353187098,-0.651030277419042,0.0220293936658962,"ZNF730-MER31B","young","old","young-old","ERV1"
"ZNF730","MER39B",0.0324630709754594,-0.447039324935191,0.172218329827113,"ZNF730-MER39B","young","old","young-old","ERV1"
"ZNF730","MER41A",0.0458523526122786,-0.420277976297847,0.208151131189772,"ZNF730-MER41A","young","old","young-old","ERV1"
"ZNF730","MER41E",0.0356903600996838,-0.439888689161046,0.181496730717731,"ZNF730-MER41E","young","old","young-old","ERV1"
"ZNF730","MER4D",0.0433269353659848,-0.42480554736073,0.201698577560536,"ZNF730-MER4D","young","old","young-old","ERV1"
"ZNF730","MER51B",0.0133550909533465,-0.507887639794938,0.105677130263702,"ZNF730-MER51B","young","young","young-young","ERV1"
"ZNF730","MLT1B",0.037157738694041,-0.436805521217129,0.185571377925272,"ZNF730-MLT1B","young","old","young-old","ERVL-MaLR"
"ZNF730","MLT1G1",0.0428455364829945,-0.425691890559473,0.200412523497063,"ZNF730-MLT1G1","young","old","young-old","ERVL-MaLR"
"ZNF730","MSTB1",0.0196278800683662,-0.482783834478949,0.13050285576937,"ZNF730-MSTB1","young","old","young-old","ERVL-MaLR"
"ZNF730","MSTB",0.0361894172619708,-0.438829059898105,0.182850456782959,"ZNF730-MSTB","young","young","young-young","ERVL-MaLR"
"ZNF730","SVA_E",0.0393470553374912,-0.432379171772862,0.191618469589776,"ZNF730-SVA_E","young","young","young-young","SVAs"
"ZNF730","THE1C",0.00623225776462288,-0.552739115208307,0.0697259295824255,"ZNF730-THE1C","young","young","young-young","ERVL-MaLR"
"ZFP1","AluYa5",0.00336070655743674,-0.585092272631378,0.0495940344300863,"ZFP1-AluYa5","old","young","old-young","Alu"
"ZFP1","AluYk12",0.00467186792957774,-0.56823970927119,0.0594911007314395,"ZFP1-AluYk12","old","young","old-young","Alu"
"ZFP1","AluYk4",0.00365207682899312,-0.580921815688497,0.0518484276633676,"ZFP1-AluYk4","old","young","old-young","Alu"
"ZFP1","HAL1",0.0264163503101834,-0.462117205319414,0.153734570579777,"ZFP1-HAL1","old","old","old-old","L1"
"ZFP1","L1HS",0.009067168624288,-0.5314188609104,0.0857499411256463,"ZFP1-L1HS","old","old","old-old","L1"
"ZFP1","L1M3",0.029774109099119,-0.453441426016831,0.164157027927995,"ZFP1-L1M3","old","old","old-old","L1"
"ZFP1","L1M3c",0.0031672828365224,-0.588032316989096,0.0479900589784406,"ZFP1-L1M3c","old","old","old-old","L1"
"ZFP1","L1M3de",0.0224806678112719,-0.473490794102428,0.140581494482965,"ZFP1-L1M3de","old","old","old-old","L1"
"ZFP1","L1M4b",0.0125055779327011,-0.511997034241735,0.102019887062613,"ZFP1-L1M4b","old","old","old-old","L1"
"ZFP1","L1M4c",0.00123054624291473,-0.631485410952943,0.0285347202883466,"ZFP1-L1M4c","old","old","old-old","L1"
"ZFP1","L1PA8",0.00826885649976452,-0.536787189478719,0.0814654103754763,"ZFP1-L1PA8","old","old","old-old","L1"
"ZFP1","L1PA8A",0.03370747545032,-0.444218194719792,0.175814694362999,"ZFP1-L1PA8A","old","old","old-old","L1"
"ZFP1","L1PBb",0.0301001715504157,-0.452641205367981,0.16514014585578,"ZFP1-L1PBb","old","old","old-old","L1"
"ZFP1","MER30B",0.012221593011549,-0.513421806647904,0.100826435162075,"ZFP1-MER30B","old","young","old-young","hAT-Charlie"
"ZFP1","MER57A1",0.0435958814697275,-0.424313718068147,0.202383951884487,"ZFP1-MER57A1","old","young","old-young","ERV1"
"ZFP1","MER61B",0.0151795608208187,-0.499738055401494,0.113301065655861,"ZFP1-MER61B","old","young","old-young","ERV1"
"ZFP1","MER61C",0.00825532396053175,-0.536881823313307,0.0814036669023464,"ZFP1-MER61C","old","young","old-young","ERV1"
"ZFP1","MLT1I-int",0.00419346226021268,-0.573865016565064,0.0559664477947346,"ZFP1-MLT1I-int","old","old","old-old","ERVL-MaLR"
"ZFP1","Ricksha",0.0262570298565177,-0.462550293762062,0.153263872902126,"ZFP1-Ricksha","old","old","old-old","MULE-MuDR"
"ZFP90","L1MA6",0.000773506171220265,-0.650700526672352,0.022133822129308,"ZFP90-L1MA6","old","old","old-old","L1"
"ZFP90","L1MC2",0.0140739893459653,-0.504573934704588,0.108716110367661,"ZFP90-L1MC2","old","old","old-old","L1"
"ZFP90","L1MEg",0.0415290479447998,-0.428156253577187,0.197236443784082,"ZFP90-L1MEg","old","old","old-old","L1"
"ZNF445","L1P4b",0.0352430129878001,-0.440848515395213,0.180155843791306,"ZNF445-L1P4b","old","old","old-old","L1"
"ZNF74","L1P4b",0.045927832884781,-0.420145682819796,0.208291772126754,"ZNF74-L1P4b","old","old","old-old","L1"
"ZNF267","AluYa8",0.0453355824041399,-0.421188306025524,0.206852927383737,"ZNF267-AluYa8","young","young","young-young","Alu"
"ZNF267","L1M7",0.030711515370597,-0.451159250088145,0.166973000486576,"ZNF267-L1M7","young","old","young-old","L1"
"ZNF267","MLT1I-int",0.000811521766432092,-0.64877357743782,0.0226884953680578,"ZNF267-MLT1I-int","young","old","young-old","ERVL-MaLR"
"ZNF566","LTR77",0.0353741097188329,-0.440566242611358,0.180543116322976,"ZNF566-LTR77","old","old","old-old","ERV1"
"ZNF17","AluSc5",0.0495286417874985,-0.414022684033343,0.217261724102081,"ZNF17-AluSc5","old","old","old-old","Alu"
"ZNF17","AluYa5",0.0248855457775984,-0.466368175651126,0.148691576712991,"ZNF17-AluYa5","old","young","old-young","Alu"
"ZNF17","AluYg6",0.0290777787832978,-0.455173993611927,0.162022637060204,"ZNF17-AluYg6","old","young","old-young","Alu"
"ZNF17","L1MA1",0.0387250386981198,-0.433616632802147,0.189910404490723,"ZNF17-L1MA1","old","old","old-old","L1"
"ZNF17","L1MD",0.0104566310014984,-0.522942449432852,0.0926810339977502,"ZNF17-L1MD","old","old","old-old","L1"
"ZNF17","MER30B",0.041905353246821,-0.427445665842532,0.198115531590122,"ZNF17-MER30B","old","young","old-young","hAT-Charlie"
"ZNF555","AluYa5",0.037664901402852,-0.435762225605891,0.187058841707771,"ZNF555-AluYa5","old","young","old-young","Alu"
"ZNF555","AluYg6",0.0482314188106394,-0.416187374832923,0.21406475554364,"ZNF555-AluYg6","old","young","old-young","Alu"
"ZNF555","HAL1b",0.0117501471942967,-0.515848193101831,0.0986854851055314,"ZNF555-HAL1b","old","old","old-old","L1"
"ZNF555","L1M3",0.0428931336500436,-0.425603909348319,0.200562469010176,"ZNF555-L1M3","old","old","old-old","L1"
"ZNF555","L1M3c",0.0419445519211781,-0.427371933842106,0.198214214454,"ZNF555-L1M3c","old","old","old-old","L1"
"ZNF555","L1MA1",0.0133066817610681,-0.50811597623547,0.105489577541497,"ZNF555-L1MA1","old","old","old-old","L1"
"ZNF555","L1MA4",0.00775578200590159,-0.540468502215094,0.0786171419462162,"ZNF555-L1MA4","old","old","old-old","L1"
"ZNF555","L1MC2",0.0405521669227911,-0.430024781409903,0.194677420996364,"ZNF555-L1MC2","old","old","old-old","L1"
"ZNF555","L1MD",0.000616435841208679,-0.659641899945713,0.0195315249486278,"ZNF555-L1MD","old","old","old-old","L1"
"ZNF555","LTR59",0.036855207965218,-0.437433219020613,0.18473278871758,"ZNF555-LTR59","old","young","old-young","ERV1"
"ZNF555","MER30B",0.0186193431830148,-0.486331172918892,0.126859692674254,"ZNF555-MER30B","old","young","old-young","hAT-Charlie"
"ZNF197","HERV30-int",0.0123280199512051,-0.512884706666566,0.101241040590677,"ZNF197-HERV30-int","old","old","old-old","ERV1"
"ZNF197","L1M1",0.0298787722713056,-0.453183805525614,0.164495902231724,"ZNF197-L1M1","old","old","old-old","L1"
"ZNF197","L1MA10",0.000252019895161079,-0.692269834287914,0.0119838526801193,"ZNF197-L1MA10","old","old","old-old","L1"
"ZNF197","L1MA2",0.0024633250399213,-0.600201573124316,0.041836256109567,"ZNF197-L1MA2","old","old","old-old","L1"
"ZNF197","L1MA4",0.0155824728706463,-0.498046992976668,0.114908695174852,"ZNF197-L1MA4","old","old","old-old","L1"
"ZNF197","L1MA4A",0.0390704485892413,-0.43292754926858,0.19083842636155,"ZNF197-L1MA4A","old","old","old-old","L1"
"ZNF197","L1MA6",0.000255532417839932,-0.691794441688135,0.0120551841732596,"ZNF197-L1MA6","old","old","old-old","L1"
"ZNF197","L1MC2",0.00284669429574868,-0.593256876567179,0.0452831403910457,"ZNF197-L1MC2","old","old","old-old","L1"
"ZNF197","L1MEb",0.0331536651821758,-0.44546334175234,0.174197650698161,"ZNF197-L1MEb","old","old","old-old","L1"
"ZNF197","L1MEg",0.0244837876306162,-0.467518465152752,0.147368044731322,"ZNF197-L1MEg","old","old","old-old","L1"
"ZNF197","L1P1",0.0416666784463121,-0.427895778980199,0.197543444107595,"ZNF197-L1P1","old","old","old-old","L1"
"ZNF197","L1P4",0.0491035831150746,-0.414727079712515,0.216284157373784,"ZNF197-L1P4","old","old","old-old","L1"
"ZNF197","L1PA15-16",0.0191726162383438,-0.484366424290672,0.128916010691164,"ZNF197-L1PA15-16","old","old","old-old","L1"
"ZNF197","L1PA16",0.0207234559354036,-0.479093578582597,0.134416421519008,"ZNF197-L1PA16","old","old","old-old","L1"
"ZNF197","L1PA3",0.0117852426164766,-0.515664842122258,0.0988506089076995,"ZNF197-L1PA3","old","old","old-old","L1"
"ZNF197","L1PA5",0.0145033153018207,-0.502660408757184,0.110637135640286,"ZNF197-L1PA5","old","old","old-old","L1"
"ZNF197","X8_LINE",0.0165381887878471,-0.494173746016373,0.11867553087227,"ZNF197-X8_LINE","old","old","old-old","CR1"
"ZNF197","X9_LINE",0.0204550569481314,-0.479982789872836,0.133467480990544,"ZNF197-X9_LINE","old","old","old-old","L1"
"ZNF396","Eulor9A",0.00768325932763865,-0.541005021436211,0.078187414765564,"ZNF396-Eulor9A","old","old","old-old","DNA"
"ZNF396","L1M1",0.0143851978266635,-0.5031822025019,0.110141226847476,"ZNF396-L1M1","old","old","old-old","L1"
"ZNF396","L1MA2",0.000521785785240608,-0.666029969441595,0.0177821434361863,"ZNF396-L1MA2","old","old","old-old","L1"
"ZNF396","L1MCb",0.0101459973505786,-0.524753072995974,0.0911779369016761,"ZNF396-L1MCb","old","old","old-old","L1"
"ZNF396","L1P1",0.0423066474570966,-0.426693378586354,0.199090105680455,"ZNF396-L1P1","old","old","old-old","L1"
"ZNF732","Charlie15a",0.00874644649587139,-0.533526704480932,0.0840161517102695,"ZNF732-Charlie15a","young","old","young-old","hAT-Charlie"
"ZNF732","Charlie4z",0.0145050367528908,-0.502652829784644,0.110637654895564,"ZNF732-Charlie4z","young","old","young-old","hAT-Charlie"
"ZNF732","Charlie9",0.000454344480387199,-0.671222734819403,0.0163971286948175,"ZNF732-Charlie9","young","old","young-old","hAT-Charlie"
"ZNF732","ERVL-B4-int",0.00507164834754571,-0.56389788915706,0.0622817668180268,"ZNF732-ERVL-B4-int","young","old","young-old","ERVL"
"ZNF732","Kanga1c",0.00150668205858478,-0.622692263143448,0.0319224972824212,"ZNF732-Kanga1c","young","old","young-old","TcMar-Tc2"
"ZNF732","LTR10B1",0.0318424935149531,-0.448478369217581,0.170311409011804,"ZNF732-LTR10B1","young","young","young-young","ERV1"
"ZNF732","LTR16C",0.0216139959438925,-0.476208241952249,0.137600036028934,"ZNF732-LTR16C","young","old","young-old","ERVL"
"ZNF732","LTR3",0.00251155360881884,-0.599279631360001,0.0422880087669868,"ZNF732-LTR3","young","young","young-young","ERVK"
"ZNF732","LTR84a",0.0313399792468795,-0.449660039352538,0.168810055489219,"ZNF732-LTR84a","young","old","young-old","ERVL"
"ZNF732","LTR87",0.0488596628295967,-0.415133439646076,0.215635458423569,"ZNF732-LTR87","young","old","young-old","ERVL"
"ZNF732","MER44B",0.0332409293826839,-0.445266055175997,0.174430989736497,"ZNF732-MER44B","young","old","young-old","TcMar-Tigger"
"ZNF732","MER57A-int",0.00185597708655228,-0.613356426749993,0.0357588365244145,"ZNF732-MER57A-int","young","old","young-old","ERV1"
"ZNF732","MER5A1",0.0221323947677122,-0.474572490313425,0.139368682406831,"ZNF732-MER5A1","young","old","young-old","hAT-Charlie"
"ZNF732","MER5A",0.00595367748181394,-0.555248350403101,0.067997074172359,"ZNF732-MER5A","young","old","young-old","hAT-Charlie"
"ZNF732","MER5B",0.000358149743591206,-0.679921612320565,0.0143877968390321,"ZNF732-MER5B","young","old","young-old","hAT-Charlie"
"ZNF732","MER61E",0.0390701069082307,-0.432928228541696,0.19083842636155,"ZNF732-MER61E","young","young","young-young","ERV1"
"ZNF732","MER6B",0.00358614849357442,-0.581840276853581,0.0513703183124622,"ZNF732-MER6B","young","old","young-old","TcMar-Tigger"
"ZNF732","MER6C",0.0175590271145629,-0.490232588924312,0.12276061349016,"ZNF732-MER6C","young","old","young-old","TcMar-Tigger"
"ZNF732","MER76-int",0.015232395848362,-0.499514233273164,0.11350696559431,"ZNF732-MER76-int","young","old","young-old","ERVL"
"ZNF732","MER85",0.0150901656052467,-0.500118205553268,0.112958436561309,"ZNF732-MER85","young","young","young-young","PiggyBac"
"ZNF732","MER94B",0.000275830074137964,-0.689153291767646,0.0125909489644455,"ZNF732-MER94B","young","old","young-old","hAT-Blackjack"
"ZNF732","MLT1E3-int",0.0261532113942044,-0.462833641003072,0.152885404878745,"ZNF732-MLT1E3-int","young","old","young-old","ERVL-MaLR"
"ZNF732","MLT1F-int",0.0291501354656586,-0.454992431200812,0.162245443051425,"ZNF732-MLT1F-int","young","old","young-old","ERVL-MaLR"
"ZNF732","MLT1F1-int",0.000344456516504854,-0.681320341370143,0.0141059899727837,"ZNF732-MLT1F1-int","young","old","young-old","ERVL-MaLR"
"ZNF732","MLT1J1",0.00295659496309197,-0.591412322758273,0.0462723929704845,"ZNF732-MLT1J1","young","old","young-old","ERVL-MaLR"
"ZNF732","MLT1J2",0.00010207279790148,-0.72151217395676,0.00744131551994311,"ZNF732-MLT1J2","young","old","young-old","ERVL-MaLR"
"ZNF732","MLT1L",0.0420884568343511,-0.427101713334918,0.198540080614722,"ZNF732-MLT1L","young","old","young-old","ERVL-MaLR"
"ZNF732","MSTA-int",0.00279559202861895,-0.594135125835301,0.0448623055625065,"ZNF732-MSTA-int","young","old","young-old","ERVL-MaLR"
"ZNF732","MamGypLTR2b",0.00174492578480703,-0.616149423109035,0.034642085730061,"ZNF732-MamGypLTR2b","young","old","young-old","Gypsy"
"ZNF732","MamRep137",0.00573930437181578,-0.557246790242681,0.0666581933690019,"ZNF732-MamRep137","young","old","young-old","TcMar-Tigger"
"ZNF732","THE1A-int",0.0013355063797161,-0.627961775136444,0.0298518100322684,"ZNF732-THE1A-int","young","old","young-old","ERVL-MaLR"
"ZNF732","Tigger12c",0.00159705563975732,-0.620113128489291,0.0329549953731307,"ZNF732-Tigger12c","young","old","young-old","TcMar-Tigger"
"ZNF732","Tigger16b",0.0252009392690671,-0.465475545565113,0.149763602316594,"ZNF732-Tigger16b","young","old","young-old","TcMar-Tigger"
"ZNF732","X6A_LINE",3.43841970579017e-06,-0.806034135847414,0.00132167421438173,"ZNF732-X6A_LINE","young","old","young-old","CR1"
"ZNF397","L1MC1",0.0030126251249139,-0.590494100066572,0.0466926621937461,"ZNF397-L1MC1","old","old","old-old","L1"
"ZNF397","L1MC2",0.01774329527108,-0.489541108808211,0.123456007574886,"ZNF397-L1MC2","old","old","old-old","L1"
"ZNF397","L1PA3",0.0165435718233911,-0.494152451642675,0.118701843970987,"ZNF397-L1PA3","old","old","old-old","L1"
"ZKSCAN4","AluSc5",0.0421126121430187,-0.427056426161395,0.198614815196465,"ZKSCAN4-AluSc5","old","old","old-old","Alu"
"ZKSCAN4","AluYa5",0.0368150315213565,-0.437516883286594,0.184632351244084,"ZKSCAN4-AluYa5","old","young","old-young","Alu"
"ZKSCAN4","AluYb8",0.031629610720539,-0.448977145863972,0.169697519620205,"ZKSCAN4-AluYb8","old","young","old-young","Alu"
"ZKSCAN4","AluYg6",0.00388267652859321,-0.577815256781891,0.0536248901999117,"ZKSCAN4-AluYg6","old","young","old-young","Alu"
"ZKSCAN4","L1M4b",0.0017231190867066,-0.61671554841185,0.0344026962791023,"ZKSCAN4-L1M4b","old","old","old-old","L1"
"ZKSCAN4","L1MD",0.032136611754281,-0.447793596741477,0.171236820107859,"ZKSCAN4-L1MD","old","old","old-old","L1"
"ZKSCAN4","MER30B",0.0144147267499543,-0.503051429143234,0.110249614511462,"ZKSCAN4-MER30B","old","young","old-young","hAT-Charlie"
"ZKSCAN4","MER61B",0.015376333223924,-0.498907672368666,0.114075662479876,"ZKSCAN4-MER61B","old","young","old-young","ERV1"
"ZFP69B","AluYh9",0.0178838139180376,-0.489017705847712,0.12401127251502,"ZFP69B-AluYh9","old","young","old-young","Alu"
"ZFP69B","AluYk12",0.000846459460512095,-0.647069761657013,0.0231946390795898,"ZFP69B-AluYk12","old","young","old-young","Alu"
"ZFP69B","HAL1",0.0336322530223639,-0.444386364152567,0.175573275951792,"ZFP69B-HAL1","old","old","old-old","L1"
