"geneName","teName","pvalue","coef","padj","pair"
"ZNF273","AluYg6",2.86915564674061e-05,-0.6105547965249,0.00012641238511293,"ZNF273-AluYg6"
"ZNF273","AluYh9",0.0197984737424025,-0.367101714920377,0.0384794043006146,"ZNF273-AluYh9"
"ZNF273","AluYk12",2.24865834277292e-06,-0.67010143538631,1.38694102833987e-05,"ZNF273-AluYk12"
"ZNF273","AluYk4",4.66405687553774e-07,-0.701224010817281,3.62344896917188e-06,"ZNF273-AluYk4"
"ZNF649","AluYa5",0.000217828803020422,-0.552600398749252,0.000746091028138918,"ZNF649-AluYa5"
"ZNF649","AluYa8",0.000132935476675007,-0.567757928309887,0.000484320292506702,"ZNF649-AluYa8"
"ZNF649","AluYb8",0.00501032622832264,-0.435173835119436,0.0116312751569145,"ZNF649-AluYb8"
"ZNF649","AluYd8",0.00171129252089178,-0.480247903624739,0.00454703385615695,"ZNF649-AluYd8"
"ZNF649","AluYg6",0.000579378903341392,-0.520255964650469,0.00176134044963276,"ZNF649-AluYg6"
"ZNF649","AluYk12",0.000582348305067673,-0.520078124957943,0.00176930308946949,"ZNF649-AluYk12"
"ZNF649","AluYk4",6.85803134202933e-06,-0.645571901419421,3.63562813260439e-05,"ZNF649-AluYk4"
"ZNF442","AluYa8",0.0305415973195908,-0.34244314984786,0.056095772982564,"ZNF442-AluYa8"
"ZNF442","AluYg6",0.0217449573340547,-0.361917876540982,0.0417496956401405,"ZNF442-AluYg6"
"ZNF442","AluYk12",0.0145779700776246,-0.383490179438208,0.029496214034407,"ZNF442-AluYk12"
"ZNF442","AluYk4",0.00260799509050132,-0.463281606667986,0.00657086629017242,"ZNF442-AluYk4"
"ZNF587","AluYa5",1.95112449383856e-05,-0.620417559016399,9.03061185624331e-05,"ZNF587-AluYa5"
"ZNF587","AluYa8",3.04840094030596e-05,-0.608974207053551,0.00013335434535918,"ZNF587-AluYa8"
"ZNF587","AluYb8",0.0216677510162082,-0.362115950664438,0.0416209666882439,"ZNF587-AluYb8"
"ZNF587","AluYb9",0.0426999170425436,-0.32205731417507,0.0749914402113989,"ZNF587-AluYb9"
"ZNF587","AluYd8",3.56376229964815e-07,-0.706182290119135,2.88502973350021e-06,"ZNF587-AluYd8"
"ZNF587","AluYg6",1.13423827596818e-06,-0.684108953989707,7.72331078332254e-06,"ZNF587-AluYg6"
"ZNF587","AluYh9",0.00610197850247994,-0.426208105212764,0.0138099517948727,"ZNF587-AluYh9"
"ZNF587","AluYk12",4.59018830710648e-05,-0.598071740651987,0.00019081465220647,"ZNF587-AluYk12"
"ZNF587","AluYk4",4.97123754589010e-09,-0.773231502291676,8.15471779555908e-08,"ZNF587-AluYk4"
"ZNF43","AluYa5",8.25464170524341e-06,-0.641272888703671,4.27130617157442e-05,"ZNF43-AluYa5"
"ZNF43","AluYa8",7.14863640740506e-07,-0.693144724613189,5.20519692296522e-06,"ZNF43-AluYa8"
"ZNF43","AluYb8",0.000345058626428148,-0.537796112375464,0.00111786488002472,"ZNF43-AluYb8"
"ZNF43","AluYb9",0.000687703360845271,-0.514239655561251,0.00204669199093213,"ZNF43-AluYb9"
"ZNF43","AluYd8",8.72107641946143e-06,-0.639985191900612,4.48114899830554e-05,"ZNF43-AluYd8"
"ZNF43","AluYg6",0.000473667984121251,-0.527187654963381,0.00147663562416798,"ZNF43-AluYg6"
"ZNF43","AluYk11",0.0229942576000617,-0.358791669285415,0.0438329752386082,"ZNF43-AluYk11"
"ZNF43","AluYk12",2.68511656342875e-06,-0.666345397408291,1.61337418815528e-05,"ZNF43-AluYk12"
"ZNF43","AluYk4",3.20431930684262e-05,-0.607666752695141,0.000139302748265223,"ZNF43-AluYk4"
"ZNF28","AluYb8",0.0372576935431956,-0.330501865543923,0.0666285295312262,"ZNF28-AluYb8"
"ZNF28","AluYb9",0.00205377329545225,-0.473007041914431,0.00533353364954418,"ZNF28-AluYb9"
"ZNF468","AluYa5",0.00785277076907508,-0.414377556059035,0.0172143641616065,"ZNF468-AluYa5"
"ZNF468","AluYa8",0.000275181021271623,-0.545164643548077,0.000916918905134411,"ZNF468-AluYa8"
"ZNF468","AluYd8",0.00302569509904048,-0.457088865500409,0.00748211769603509,"ZNF468-AluYd8"
"ZNF468","AluYg6",0.00103583765692476,-0.499397956826355,0.0029304351386942,"ZNF468-AluYg6"
"ZNF468","AluYh9",0.00248154839792181,-0.465328135096288,0.00629433881499531,"ZNF468-AluYh9"
"ZNF468","AluYk12",0.006540736294401,-0.422992456911566,0.0146750880161863,"ZNF468-AluYk12"
"ZNF468","AluYk4",0.000201945620099059,-0.554972169813517,0.000698268306400842,"ZNF468-AluYk4"
"ZNF616","AluYa5",0.00741256798749646,-0.417119734750032,0.0163686808475978,"ZNF616-AluYa5"
"ZNF616","AluYa8",0.0461011512930962,-0.317214545762231,0.0800476306135817,"ZNF616-AluYa8"
"ZNF616","AluYb8",0.00359551305859944,-0.449750389341222,0.00869769122899976,"ZNF616-AluYb8"
"ZNF616","AluYb9",2.89663959727186e-05,-0.610306699313066,0.000127478800665258,"ZNF616-AluYb9"
"ZNF616","AluYd8",0.0320581798796516,-0.339570675368136,0.0584964200336643,"ZNF616-AluYd8"
"ZNF155","AluYa5",2.45650308391996e-07,-0.712876357642745,2.10720743136529e-06,"ZNF155-AluYa5"
"ZNF155","AluYa8",1.26072583933869e-07,-0.724425870399913,1.20301068973155e-06,"ZNF155-AluYa8"
"ZNF155","AluYb8",0.00663185055173019,-0.422348135970118,0.0148519415485703,"ZNF155-AluYb8"
"ZNF155","AluYb9",0.0257027458846315,-0.352472336781139,0.0482895102750414,"ZNF155-AluYb9"
"ZNF155","AluYd8",2.16402535381561e-09,-0.784122146936664,4.12187212818401e-08,"ZNF155-AluYd8"
"ZNF155","AluYg6",1.78731269496916e-11,-0.836556887912073,8.94320063207255e-10,"ZNF155-AluYg6"
"ZNF155","AluYh9",0.00202195960269546,-0.473632855959612,0.00526173233776981,"ZNF155-AluYh9"
"ZNF155","AluYk12",1.90750226620029e-05,-0.620985643116142,8.85656308184561e-05,"ZNF155-AluYk12"
"ZNF155","AluYk4",1.62525407621269e-12,-0.857376416891106,1.4513590708565e-10,"ZNF155-AluYk4"
"ZNF611","AluYd8",0.00321383124541149,-0.45454140984106,0.00788783970846322,"ZNF611-AluYd8"
"ZNF611","AluYk4",0.0230212061223453,-0.358725810853732,0.0438749664697506,"ZNF611-AluYk4"
"ZNF254","AluYa5",0.00152786819105486,-0.484670048222075,0.00411699586553486,"ZNF254-AluYa5"
"ZNF254","AluYa8",0.014269813285485,-0.384605051461757,0.0289555686309674,"ZNF254-AluYa8"
"ZNF254","AluYb8",0.00492091785595835,-0.435981148565717,0.0114494621841414,"ZNF254-AluYb8"
"ZNF254","AluYb9",0.00224414476502013,-0.469431203852876,0.00576612869412833,"ZNF254-AluYb9"
"ZNF254","AluYd8",0.00180246415235657,-0.478203619412573,0.00475742888948507,"ZNF254-AluYd8"
"ZNF254","AluYk11",0.0263413343388485,-0.351063525767264,0.0493266504726988,"ZNF254-AluYk11"
"ZNF254","AluYk12",0.0027351716455778,-0.461309246743264,0.0068512055492052,"ZNF254-AluYk12"
"ZNF254","AluYk4",0.0325684392962,-0.338629357733028,0.0593089779955037,"ZNF254-AluYk4"
"ZNF492","AluYk11",0.0120563728496596,-0.393274410349822,0.0250167054869314,"ZNF492-AluYk11"
"ZNF736","AluYa5",8.69454680971859e-08,-0.730619665158001,8.78755687333992e-07,"ZNF736-AluYa5"
"ZNF736","AluYa8",1.82952870204501e-10,-0.813147194608668,5.64395211528824e-09,"ZNF736-AluYa8"
"ZNF736","AluYb8",4.31219729017382e-05,-0.599761860241949,0.000180700550587907,"ZNF736-AluYb8"
"ZNF736","AluYb9",0.00156693594008386,-0.483690305771683,0.00420813860495179,"ZNF736-AluYb9"
"ZNF736","AluYd8",6.65301956506118e-05,-0.587830115836593,0.000264356991402934,"ZNF736-AluYd8"
"ZNF736","AluYg6",5.90657420077847e-08,-0.736890546906224,6.34581534895287e-07,"ZNF736-AluYg6"
"ZNF736","AluYh9",0.0104640072309688,-0.400392864119358,0.0221151996671243,"ZNF736-AluYh9"
"ZNF736","AluYk12",1.266526318001e-07,-0.724348304517793,1.20751947061214e-06,"ZNF736-AluYk12"
"ZNF736","AluYk4",2.86775872840488e-09,-0.780503290022293,5.18599912009633e-08,"ZNF736-AluYk4"
"ZNF737","AluYa5",0.000948318387401188,-0.502653626405255,0.00271301583516891,"ZNF737-AluYa5"
